,name,did_not_play,date,team,opponent,home_away,game_start,seconds_played,field_goal_pct,field_goal_attempt,field_goal_made,threePT_made,threePT_attempt,threePT_pct,free_throws_made,free_throws_attempt,free_throws_pct,orb,drb,trb,assists,steals,blocks,turnovers,points,game_score,plus_minus
24916,Jodie Meeks,0,2018-03-17,WAS,IND,0,0,1258,0.25,4,1,0,2,0,2,2,1,0,3,3,4,1,0,1,4,5.3,-13
24917,Jodie Meeks,1,2018-03-21,WAS,SAS,1,,,,,,,,,,,,,,,,,,,,,
24918,Jodie Meeks,0,2018-03-23,WAS,DEN,0,0,597,0,1,0,0,1,0,0,0,,0,1,1,0,0,0,0,0,-0.4,1
24919,Jodie Meeks,0,2018-03-25,WAS,NYK,0,0,294,0.333,3,1,0,0,,2,2,1,0,1,1,0,0,0,0,4,2.6,-6
24920,Jodie Meeks,0,2018-03-27,WAS,SAS,0,0,1221,0.455,11,5,2,5,0.4,1,1,1,0,2,2,2,0,0,0,13,9.3,-2
24921,Jodie Meeks,0,2018-03-29,WAS,DET,1,0,830,0.4,5,2,2,5,0.4,0,0,,0,1,1,1,1,0,1,6,3.9,3
24922,Jodie Meeks,0,2018-03-31,WAS,CHO,0,0,104,,0,0,0,0,,0,0,,0,0,0,0,1,0,0,0,1,0
24923,Jodie Meeks,0,2018-04-01,WAS,CHI,1,0,1115,0.75,4,3,2,3,0.667,1,1,1,0,3,3,1,0,0,2,9,7,-12
24924,Jodie Meeks,0,2018-04-03,WAS,HOU,1,0,530,0.6,5,3,1,2,0.5,0,0,,0,4,4,0,0,0,0,7,5.9,0
24925,Jodie Meeks,0,2018-04-05,WAS,CLE,1,0,173,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,-0.4,-6
24926,Jodie Meeks,0,2018-04-06,WAS,ATL,0,0,592,0.5,2,1,1,1,1,1,2,0.5,0,0,0,1,0,0,0,4,3.3,-3
24927,Jodie Meeks,1,2018-04-10,WAS,BOS,0,,,,,,,,,,,,,,,,,,,,,
24928,Jodie Meeks,0,2018-04-11,WAS,ORL,1,0,1147,0.429,14,6,5,10,0.5,1,2,0.5,0,2,2,1,0,0,0,18,10.3,-6
24929,Salah Mejri,1,2017-10-18,DAL,ATL,0,,,,,,,,,,,,,,,,,,,,,
24930,Salah Mejri,0,2017-10-20,DAL,SAC,0,0,768,1,2,2,0,0,,0,0,,0,3,3,0,0,3,1,4,5.4,0
24931,Salah Mejri,1,2017-10-21,DAL,HOU,1,,,,,,,,,,,,,,,,,,,,,
24932,Salah Mejri,1,2017-10-23,DAL,GSW,0,,,,,,,,,,,,,,,,,,,,,
24933,Salah Mejri,1,2017-10-25,DAL,MEM,0,,,,,,,,,,,,,,,,,,,,,
24934,Salah Mejri,0,2017-10-26,DAL,MEM,1,0,618,0.333,3,1,0,0,,0,0,,4,1,5,0,0,1,0,2,4.1,-17
24935,Salah Mejri,0,2017-10-28,DAL,PHI,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
24936,Salah Mejri,0,2017-10-30,DAL,UTA,1,0,552,,0,0,0,0,,0,0,,1,3,4,1,1,0,0,0,2.9,-4
24937,Salah Mejri,0,2017-11-01,DAL,LAC,1,0,589,,0,0,0,0,,1,2,0.5,3,0,3,1,0,2,0,1,4.8,5
24938,Salah Mejri,0,2017-11-03,DAL,NOP,0,0,1308,0.75,4,3,0,0,,1,3,0.333,3,10,13,0,0,5,4,7,7.6,6
24939,Salah Mejri,0,2017-11-04,DAL,MIN,1,1,539,0,1,0,0,0,,0,0,,2,1,3,0,0,0,1,0,-1.2,-10
24940,Salah Mejri,0,2017-11-07,DAL,WAS,1,0,1515,0.75,4,3,0,0,,4,6,0.667,5,7,12,0,0,5,0,10,15.1,15
24941,Salah Mejri,0,2017-11-11,DAL,CLE,0,0,571,1,3,3,0,0,,0,0,,2,2,4,0,0,0,0,6,6.3,2
24942,Salah Mejri,0,2017-11-12,DAL,OKC,1,0,668,0.667,3,2,0,0,,0,2,0,2,3,5,1,1,1,2,4,4.2,2
24943,Salah Mejri,0,2017-11-14,DAL,SAS,0,0,846,1,1,1,0,0,,1,2,0.5,1,2,3,1,1,2,0,3,5.1,-3
24944,Salah Mejri,0,2017-11-17,DAL,MIN,0,0,1032,0.667,3,2,0,1,0,2,2,1,2,4,6,3,1,2,0,6,11,-5
24945,Salah Mejri,0,2017-11-18,DAL,MIL,0,0,413,1,1,1,0,0,,0,0,,0,3,3,0,0,1,0,2,2.5,0
24946,Salah Mejri,0,2017-11-20,DAL,BOS,0,0,391,0.5,2,1,0,0,,1,2,0.5,1,2,3,0,0,0,1,3,1.1,6
24947,Salah Mejri,0,2017-11-22,DAL,MEM,1,0,622,,0,0,0,0,,1,2,0.5,0,5,5,0,1,0,0,1,1.9,-8
24948,Salah Mejri,0,2017-11-25,DAL,OKC,0,0,1419,0.75,4,3,0,1,0,0,0,,1,5,6,1,2,4,0,6,10.9,-8
24949,Salah Mejri,0,2017-11-27,DAL,SAS,1,0,958,0.5,2,1,0,0,,0,0,,0,5,5,0,0,0,0,2,1.3,-7
24950,Salah Mejri,0,2017-11-29,DAL,BRK,0,0,400,,0,0,0,0,,1,2,0.5,0,0,0,1,0,0,0,1,0.9,-4
24951,Salah Mejri,0,2017-12-02,DAL,LAC,0,0,915,0.333,3,1,0,0,,0,0,,1,1,2,0,0,2,1,2,1.7,-7
24952,Salah Mejri,0,2017-12-04,DAL,DEN,0,0,541,1,3,3,0,0,,0,0,,0,3,3,0,0,1,0,6,6.3,3
24953,Salah Mejri,0,2017-12-06,DAL,BOS,1,0,230,,0,0,0,0,,0,0,,0,1,1,1,0,0,0,0,0.6,3
24954,Salah Mejri,0,2017-12-08,DAL,MIL,1,0,71,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,-0.8,0
24955,Salah Mejri,0,2017-12-10,DAL,MIN,1,0,494,,0,0,0,0,,0,0,,0,2,2,1,0,1,1,0,0.6,7
24956,Salah Mejri,0,2017-12-12,DAL,SAS,0,0,541,1,1,1,0,0,,0,0,,1,2,3,0,0,0,0,2,2.2,1
24957,Salah Mejri,1,2017-12-14,DAL,GSW,1,,,,,,,,,,,,,,,,,,,,,
24958,Salah Mejri,0,2017-12-16,DAL,SAS,1,0,233,0.667,3,2,0,0,,0,0,,1,2,3,0,0,0,0,4,4,11
24959,Salah Mejri,0,2017-12-18,DAL,PHO,0,0,606,0,3,0,0,0,,0,0,,3,1,4,0,1,1,3,0,-3,3
24960,Salah Mejri,0,2017-12-20,DAL,DET,0,0,925,0.667,3,2,0,0,,1,4,0.25,3,2,5,1,0,4,0,5,7.1,17
24961,Salah Mejri,0,2017-12-22,DAL,MIA,1,0,870,0.667,3,2,0,0,,0,0,,1,4,5,0,0,1,0,4,4.9,3
24962,Salah Mejri,0,2017-12-23,DAL,ATL,1,0,639,1,1,1,0,0,,0,0,,1,3,4,1,0,0,0,2,3.2,2
24963,Salah Mejri,0,2017-12-26,DAL,TOR,0,0,918,0.5,4,2,0,0,,2,2,1,2,3,5,1,0,1,1,6,5.1,-9
24964,Salah Mejri,0,2017-12-27,DAL,IND,1,0,444,0.667,3,2,0,0,,1,2,0.5,2,2,4,2,1,0,0,5,7.3,1
24965,Salah Mejri,0,2017-12-29,DAL,NOP,1,0,877,0.75,4,3,0,0,,1,2,0.5,0,1,1,1,0,2,1,7,4.8,-5
24966,Salah Mejri,0,2017-12-31,DAL,OKC,1,0,1334,0.8,5,4,0,0,,1,4,0.25,0,3,3,0,0,2,0,9,6.6,12
24967,Salah Mejri,0,2018-01-03,DAL,GSW,0,0,256,0,1,0,0,0,,0,0,,0,2,2,0,1,0,2,0,-1.1,-7
24968,Salah Mejri,0,2018-01-05,DAL,CHI,0,0,611,,0,0,0,0,,0,0,,0,4,4,0,1,2,1,0,2.6,4
24969,Salah Mejri,0,2018-01-07,DAL,NYK,0,0,1342,0.8,5,4,0,0,,3,3,1,2,5,7,1,0,0,0,11,12.7,17
24970,Salah Mejri,0,2018-01-09,DAL,ORL,0,0,602,1,3,3,0,0,,1,1,1,0,3,3,0,0,1,1,7,5.9,11
24971,Salah Mejri,0,2018-01-10,DAL,CHO,1,0,835,1,1,1,0,0,,0,0,,1,5,6,2,1,2,2,2,3.3,19
24972,Salah Mejri,0,2018-01-13,DAL,LAL,0,0,763,,0,0,0,0,,0,0,,1,2,3,1,0,0,0,0,0.8,2
24973,Salah Mejri,0,2018-01-16,DAL,DEN,1,0,758,1,2,2,0,0,,1,1,1,2,4,6,0,1,0,1,5,5.4,9
24974,Salah Mejri,0,2018-01-20,DAL,POR,1,0,1294,0.5,4,2,0,0,,2,4,0.5,3,3,6,1,1,2,0,6,8.1,-1
24975,Salah Mejri,0,2018-01-22,DAL,WAS,0,0,576,0.5,2,1,0,0,,0,2,0,4,0,4,1,0,1,2,2,1.6,-2
24976,Salah Mejri,0,2018-01-24,DAL,HOU,0,0,873,0.5,6,3,0,0,,0,0,,6,4,10,1,1,1,1,6,8.6,-5
24977,Salah Mejri,0,2018-01-26,DAL,POR,0,0,1010,1,3,3,0,0,,0,0,,1,4,5,0,0,0,1,6,4.4,-5
24978,Salah Mejri,0,2018-01-27,DAL,DEN,1,0,1213,0.5,2,1,0,0,,1,2,0.5,1,5,6,0,1,2,1,3,4.8,9
24979,Salah Mejri,0,2018-01-29,DAL,MIA,0,0,869,0.667,3,2,0,0,,0,0,,3,5,8,1,2,1,1,4,7.9,-9
24980,Salah Mejri,0,2018-01-31,DAL,PHO,1,0,246,0,1,0,0,0,,0,0,,1,0,1,0,0,1,0,0,0.7,-4
24981,Salah Mejri,0,2018-02-03,DAL,SAC,1,0,865,0.75,4,3,0,0,,2,2,1,2,2,4,2,1,0,1,8,9.8,2
24982,Salah Mejri,0,2018-02-05,DAL,LAC,1,0,1323,0.5,4,2,0,0,,2,2,1,3,4,7,0,1,1,1,6,6.8,-1
24983,Salah Mejri,0,2018-02-08,DAL,GSW,1,0,997,0.5,10,5,0,1,0,0,0,,3,2,5,1,0,2,1,10,6.8,-24
24984,Salah Mejri,0,2018-02-10,DAL,LAL,0,0,465,1,1,1,0,0,,2,2,1,1,2,3,1,0,2,0,4,5.9,2
24985,Salah Mejri,1,2018-02-11,DAL,HOU,1,,,,,,,,,,,,,,,,,,,,,
24986,Salah Mejri,0,2018-02-13,DAL,SAC,0,0,331,,0,0,0,0,,0,0,,0,1,1,0,0,2,0,0,1.3,-2
24987,Salah Mejri,0,2018-02-23,DAL,LAL,1,0,142,,0,0,0,0,,0,0,,0,1,1,0,0,0,0,0,0.3,-4
24988,Salah Mejri,0,2018-02-24,DAL,UTA,1,0,575,,0,0,0,0,,0,0,,1,3,4,0,1,0,2,0,-0.2,-6
24989,Salah Mejri,0,2018-02-26,DAL,IND,0,0,757,0.5,2,1,0,0,,1,2,0.5,1,6,7,0,0,1,1,3,3.4,1
24990,Salah Mejri,1,2018-02-28,DAL,OKC,0,,,,,,,,,,,,,,,,,,,,,
24991,Salah Mejri,1,2018-03-02,DAL,CHI,1,,,,,,,,,,,,,,,,,,,,,
24992,Salah Mejri,0,2018-03-04,DAL,NOP,0,0,372,1,1,1,0,0,,0,0,,0,0,0,0,0,1,0,2,1.2,-5
24993,Salah Mejri,1,2018-03-06,DAL,DEN,0,,,,,,,,,,,,,,,,,,,,,
24994,Salah Mejri,0,2018-03-10,DAL,MEM,0,0,165,1,1,1,0,0,,0,0,,0,2,2,0,0,0,0,2,2.3,6
24995,Salah Mejri,1,2018-03-11,DAL,HOU,0,,,,,,,,,,,,,,,,,,,,,
24996,Salah Mejri,1,2018-03-13,DAL,NYK,1,,,,,,,,,,,,,,,,,,,,,
24997,Salah Mejri,1,2018-03-16,DAL,TOR,1,,,,,,,,,,,,,,,,,,,,,
24998,Salah Mejri,1,2018-03-17,DAL,BRK,1,,,,,,,,,,,,,,,,,,,,,
24999,Salah Mejri,1,2018-03-20,DAL,NOP,1,,,,,,,,,,,,,,,,,,,,,
25000,Salah Mejri,0,2018-03-22,DAL,UTA,0,0,1092,0.75,4,3,0,0,,0,0,,3,2,5,1,0,1,2,6,5.7,-3
25001,Salah Mejri,1,2018-03-24,DAL,CHO,0,,,,,,,,,,,,,,,,,,,,,
25002,Salah Mejri,0,2018-03-27,DAL,SAC,1,0,1210,0.333,6,2,0,0,,2,2,1,1,2,3,3,1,2,0,6,8,1
25003,Salah Mejri,1,2018-03-28,DAL,LAL,1,,,,,,,,,,,,,,,,,,,,,
25004,Salah Mejri,1,2018-03-30,DAL,MIN,0,,,,,,,,,,,,,,,,,,,,,
25005,Salah Mejri,1,2018-04-01,DAL,CLE,1,,,,,,,,,,,,,,,,,,,,,
25006,Salah Mejri,0,2018-04-03,DAL,POR,0,0,1293,0.5,2,1,0,0,,3,6,0.5,3,2,5,2,0,1,1,5,5.4,4
25007,Salah Mejri,0,2018-04-04,DAL,ORL,1,0,46,,0,0,0,0,,0,0,,0,0,0,0,0,0,1,0,-1,-2
25008,Salah Mejri,1,2018-04-06,DAL,DET,1,,,,,,,,,,,,,,,,,,,,,
25009,Salah Mejri,1,2018-04-08,DAL,PHI,1,,,,,,,,,,,,,,,,,,,,,
25010,Salah Mejri,1,2018-04-10,DAL,PHO,0,,,,,,,,,,,,,,,,,,,,,
25011,Jordan Mickey,1,2017-10-18,MIA,ORL,1,,,,,,,,,,,,,,,,,,,,,
25012,Jordan Mickey,0,2017-10-21,MIA,IND,0,1,810,0.8,5,4,0,0,,0,1,0,1,5,6,0,0,0,1,8,6.1,6
25013,Jordan Mickey,0,2017-10-23,MIA,ATL,0,1,877,0.25,4,1,0,1,0,0,0,,2,4,6,0,0,2,1,2,1.4,2
25014,Jordan Mickey,1,2017-10-25,MIA,SAS,0,,,,,,,,,,,,,,,,,,,,,
25015,Jordan Mickey,1,2017-10-28,MIA,BOS,0,,,,,,,,,,,,,,,,,,,,,
25016,Jordan Mickey,1,2017-10-30,MIA,MIN,0,,,,,,,,,,,,,,,,,,,,,
25017,Jordan Mickey,1,2017-11-01,MIA,CHI,0,,,,,,,,,,,,,,,,,,,,,
25018,Jordan Mickey,1,2017-11-03,MIA,DEN,1,,,,,,,,,,,,,,,,,,,,,
25019,Jordan Mickey,1,2017-11-05,MIA,LAC,1,,,,,,,,,,,,,,,,,,,,,
25020,Jordan Mickey,1,2017-11-06,MIA,GSW,1,,,,,,,,,,,,,,,,,,,,,
25021,Jordan Mickey,1,2017-11-08,MIA,PHO,1,,,,,,,,,,,,,,,,,,,,,
25022,Jordan Mickey,1,2017-11-10,MIA,UTA,1,,,,,,,,,,,,,,,,,,,,,
25023,Jordan Mickey,1,2017-11-12,MIA,DET,1,,,,,,,,,,,,,,,,,,,,,
25024,Jordan Mickey,1,2017-11-15,MIA,WAS,0,,,,,,,,,,,,,,,,,,,,,
25025,Jordan Mickey,1,2017-11-17,MIA,WAS,1,,,,,,,,,,,,,,,,,,,,,
25026,Jordan Mickey,0,2017-11-19,MIA,IND,0,0,206,1,1,1,0,0,,2,2,1,1,0,1,0,0,0,0,4,4.4,-2
25027,Jordan Mickey,1,2017-11-22,MIA,BOS,0,,,,,,,,,,,,,,,,,,,,,
25028,Jordan Mickey,1,2017-11-24,MIA,MIN,1,,,,,,,,,,,,,,,,,,,,,
25029,Jordan Mickey,1,2017-11-26,MIA,CHI,1,,,,,,,,,,,,,,,,,,,,,
25030,Jordan Mickey,1,2017-11-28,MIA,CLE,1,,,,,,,,,,,,,,,,,,,,,
25031,Jordan Mickey,0,2017-11-29,MIA,NYK,1,0,312,0,1,0,0,0,,0,0,,0,4,4,0,0,0,1,0,-0.5,-6
25032,Jordan Mickey,1,2017-12-01,MIA,CHO,0,,,,,,,,,,,,,,,,,,,,,
25033,Jordan Mickey,0,2017-12-03,MIA,GSW,0,0,393,0,1,0,0,1,0,2,2,1,0,1,1,0,0,1,0,2,2.3,1
25034,Jordan Mickey,1,2017-12-06,MIA,SAS,1,,,,,,,,,,,,,,,,,,,,,
25035,Jordan Mickey,1,2017-12-09,MIA,BRK,1,,,,,,,,,,,,,,,,,,,,,
25036,Jordan Mickey,0,2017-12-11,MIA,MEM,1,0,112,,0,0,0,0,,0,0,,0,1,1,0,0,0,0,0,0.3,1
25037,Jordan Mickey,1,2017-12-13,MIA,POR,0,,,,,,,,,,,,,,,,,,,,,
25038,Jordan Mickey,0,2017-12-15,MIA,CHO,1,0,928,0.667,6,4,0,1,0,0,0,,0,7,7,1,1,0,1,8,7.4,6
25039,Jordan Mickey,0,2017-12-16,MIA,LAC,0,0,1635,0.5,6,3,0,1,0,3,3,1,1,3,4,2,2,3,0,9,12.3,-3
25040,Jordan Mickey,0,2017-12-18,MIA,ATL,1,0,1430,0.571,7,4,1,1,1,0,0,,2,8,10,1,0,1,1,9,8.3,-4
25041,Jordan Mickey,0,2017-12-20,MIA,BOS,1,0,1455,0.5,8,4,0,1,0,0,2,0,2,6,8,2,0,0,3,8,3.6,-1
25042,Jordan Mickey,0,2017-12-22,MIA,DAL,0,0,1311,0.333,9,3,0,1,0,0,0,,1,2,3,1,0,0,1,6,0.3,-4
25043,Jordan Mickey,0,2017-12-23,MIA,NOP,0,0,1133,0.4,5,2,0,1,0,3,4,0.75,2,4,6,2,0,0,2,7,3.9,-2
25044,Jordan Mickey,0,2017-12-26,MIA,ORL,0,0,946,0.333,3,1,0,1,0,0,0,,1,2,3,0,0,0,2,2,-1.6,-8
25045,Jordan Mickey,0,2017-12-29,MIA,BRK,0,0,1164,0.4,5,2,0,1,0,1,2,0.5,0,9,9,0,0,0,1,5,3.2,1
25046,Jordan Mickey,0,2017-12-30,MIA,ORL,1,0,781,0.6,5,3,0,1,0,0,0,,1,0,1,0,0,0,0,6,4,3
25047,Jordan Mickey,0,2018-01-03,MIA,DET,0,0,345,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,-0.7,3
25048,Jordan Mickey,1,2018-01-05,MIA,NYK,0,,,,,,,,,,,,,,,,,,,,,
25049,Jordan Mickey,1,2018-01-07,MIA,UTA,0,,,,,,,,,,,,,,,,,,,,,
25050,Jordan Mickey,1,2018-01-09,MIA,TOR,1,,,,,,,,,,,,,,,,,,,,,
25051,Jordan Mickey,1,2018-01-10,MIA,IND,1,,,,,,,,,,,,,,,,,,,,,
25052,Jordan Mickey,1,2018-01-14,MIA,MIL,0,,,,,,,,,,,,,,,,,,,,,
25053,Jordan Mickey,1,2018-01-15,MIA,CHI,1,,,,,,,,,,,,,,,,,,,,,
25054,Jordan Mickey,1,2018-01-17,MIA,MIL,1,,,,,,,,,,,,,,,,,,,,,
25055,Jordan Mickey,1,2018-01-19,MIA,BRK,1,,,,,,,,,,,,,,,,,,,,,
25056,Jordan Mickey,1,2018-01-20,MIA,CHO,1,,,,,,,,,,,,,,,,,,,,,
25057,Jordan Mickey,1,2018-01-22,MIA,HOU,1,,,,,,,,,,,,,,,,,,,,,
25058,Jordan Mickey,1,2018-01-25,MIA,SAC,0,,,,,,,,,,,,,,,,,,,,,
25059,Jordan Mickey,1,2018-01-27,MIA,CHO,0,,,,,,,,,,,,,,,,,,,,,
25060,Jordan Mickey,1,2018-01-29,MIA,DAL,1,,,,,,,,,,,,,,,,,,,,,
25061,Jordan Mickey,1,2018-01-31,MIA,CLE,1,,,,,,,,,,,,,,,,,,,,,
25062,Jordan Mickey,1,2018-02-02,MIA,PHI,1,,,,,,,,,,,,,,,,,,,,,
25063,Jordan Mickey,1,2018-02-03,MIA,DET,1,,,,,,,,,,,,,,,,,,,,,
25064,Jordan Mickey,0,2018-02-05,MIA,ORL,0,0,308,,0,0,0,0,,0,0,,0,1,1,0,0,1,1,0,-0.8,-5
25065,Jordan Mickey,1,2018-02-07,MIA,HOU,0,,,,,,,,,,,,,,,,,,,,,
25066,Jordan Mickey,1,2018-02-09,MIA,MIL,0,,,,,,,,,,,,,,,,,,,,,
25067,Jordan Mickey,1,2018-02-13,MIA,TOR,1,,,,,,,,,,,,,,,,,,,,,
25068,Jordan Mickey,1,2018-02-14,MIA,PHI,1,,,,,,,,,,,,,,,,,,,,,
25069,Jordan Mickey,1,2018-02-23,MIA,NOP,1,,,,,,,,,,,,,,,,,,,,,
25070,Jordan Mickey,0,2018-02-24,MIA,MEM,0,0,234,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
25071,Jordan Mickey,1,2018-02-27,MIA,PHI,0,,,,,,,,,,,,,,,,,,,,,
25072,Jordan Mickey,0,2018-03-01,MIA,LAL,0,0,76,,0,0,0,0,,0,0,,1,0,1,0,0,0,0,0,0.7,-1
25073,Jordan Mickey,1,2018-03-03,MIA,DET,0,,,,,,,,,,,,,,,,,,,,,
25074,Jordan Mickey,1,2018-03-05,MIA,PHO,0,,,,,,,,,,,,,,,,,,,,,
25075,Jordan Mickey,1,2018-03-06,MIA,WAS,1,,,,,,,,,,,,,,,,,,,,,
25076,Jordan Mickey,1,2018-03-08,MIA,PHI,0,,,,,,,,,,,,,,,,,,,,,
25077,Jordan Mickey,0,2018-03-10,MIA,WAS,0,0,491,0.5,4,2,0,2,0,0,0,,1,0,1,0,2,1,1,4,4,-11
25078,Jordan Mickey,1,2018-03-12,MIA,POR,1,,,,,,,,,,,,,,,,,,,,,
25079,Jordan Mickey,1,2018-03-14,MIA,SAC,1,,,,,,,,,,,,,,,,,,,,,
25080,Jordan Mickey,1,2018-03-16,MIA,LAL,1,,,,,,,,,,,,,,,,,,,,,
25081,Jordan Mickey,1,2018-03-19,MIA,DEN,0,,,,,,,,,,,,,,,,,,,,,
25082,Jordan Mickey,0,2018-03-21,MIA,NYK,0,0,302,0,1,0,0,0,,0,0,,0,1,1,0,0,0,0,0,-0.4,-3
25083,Jordan Mickey,1,2018-03-23,MIA,OKC,1,,,,,,,,,,,,,,,,,,,,,
25084,Jordan Mickey,1,2018-03-25,MIA,IND,1,,,,,,,,,,,,,,,,,,,,,
25085,Jordan Mickey,0,2018-03-27,MIA,CLE,0,1,1360,0.5,6,3,0,1,0,1,2,0.5,2,3,5,0,1,1,1,7,5.8,0
25086,Jordan Mickey,1,2018-03-29,MIA,CHI,0,,,,,,,,,,,,,,,,,,,,,
25087,Jordan Mickey,1,2018-03-31,MIA,BRK,0,,,,,,,,,,,,,,,,,,,,,
25088,Jordan Mickey,1,2018-04-03,MIA,ATL,0,,,,,,,,,,,,,,,,,,,,,
25089,Jordan Mickey,0,2018-04-04,MIA,ATL,1,0,434,0.5,4,2,1,2,0.5,1,1,1,0,2,2,0,0,0,1,6,3.2,2
25090,Jordan Mickey,1,2018-04-06,MIA,NYK,1,,,,,,,,,,,,,,,,,,,,,
25091,Jordan Mickey,1,2018-04-09,MIA,OKC,0,,,,,,,,,,,,,,,,,,,,,
25092,Jordan Mickey,1,2018-04-11,MIA,TOR,0,,,,,,,,,,,,,,,,,,,,,
25093,Khris Middleton,0,2017-10-18,MIL,BOS,1,1,2606,0.353,17,6,1,5,0.2,2,2,1,2,7,9,6,2,0,5,15,8.6,10
25094,Khris Middleton,0,2017-10-20,MIL,CLE,0,1,2119,0.3,10,3,0,5,0,2,2,1,0,3,3,5,0,0,3,8,2,-4
25095,Khris Middleton,0,2017-10-21,MIL,POR,0,1,1797,0.462,13,6,0,1,0,6,6,1,0,7,7,3,0,0,2,18,11.5,1
25096,Khris Middleton,0,2017-10-23,MIL,CHO,0,1,2072,0.421,19,8,1,5,0.2,3,3,1,0,6,6,3,1,1,2,20,12.3,10
25097,Khris Middleton,0,2017-10-26,MIL,BOS,0,1,2109,0.438,16,7,1,3,0.333,0,0,,1,1,2,2,2,0,3,15,6.4,-3
25098,Khris Middleton,0,2017-10-29,MIL,ATL,1,1,2273,0.474,19,9,3,5,0.6,6,7,0.857,0,7,7,9,2,0,2,27,24.5,26
25099,Khris Middleton,0,2017-10-31,MIL,OKC,0,1,1918,0.214,14,3,0,6,0,3,3,1,1,6,7,2,2,0,3,9,2.1,-19
25100,Khris Middleton,0,2017-11-01,MIL,CHO,1,1,2376,0.536,28,15,5,11,0.455,8,10,0.8,2,3,5,7,0,0,0,43,34.2,1
25101,Khris Middleton,0,2017-11-03,MIL,DET,1,1,2369,0.412,17,7,1,4,0.25,1,2,0.5,2,5,7,7,0,0,1,16,11.3,-7
25102,Khris Middleton,0,2017-11-07,MIL,CLE,1,1,2471,0.471,17,8,2,7,0.286,2,2,1,0,7,7,11,3,0,2,20,20.1,0
25103,Khris Middleton,0,2017-11-10,MIL,SAS,1,1,2297,0.429,14,6,0,2,0,1,3,0.333,1,7,8,1,1,0,5,13,3.1,-6
25104,Khris Middleton,0,2017-11-11,MIL,LAL,0,1,2291,0.231,13,3,1,3,0.333,6,6,1,0,4,4,4,2,0,0,13,9.5,-2
25105,Khris Middleton,0,2017-11-13,MIL,MEM,0,1,2289,0.462,13,6,4,5,0.8,1,1,1,0,4,4,2,0,0,3,17,8.7,27
25106,Khris Middleton,0,2017-11-15,MIL,DET,0,1,2405,0.571,21,12,3,7,0.429,0,0,,1,5,6,8,2,0,2,27,24.1,8
25107,Khris Middleton,0,2017-11-18,MIL,DAL,1,1,1953,0.75,12,9,3,5,0.6,2,2,1,0,0,0,2,1,0,2,23,16.6,-25
25108,Khris Middleton,0,2017-11-20,MIL,WAS,0,1,2321,0.385,13,5,0,4,0,5,6,0.833,0,6,6,3,1,0,3,15,7.4,0
25109,Khris Middleton,0,2017-11-22,MIL,PHO,1,1,2789,0.538,26,14,3,9,0.333,9,11,0.818,1,8,9,3,4,0,3,40,31.6,8
25110,Khris Middleton,0,2017-11-25,MIL,UTA,1,1,2060,0.267,15,4,1,6,0.167,0,0,,1,3,4,4,2,0,5,9,0.3,-17
25111,Khris Middleton,0,2017-11-28,MIL,SAC,1,1,1412,0.571,7,4,2,5,0.4,2,3,0.667,0,4,4,2,1,0,2,12,8.3,21
25112,Khris Middleton,0,2017-11-30,MIL,POR,1,1,2116,0.588,17,10,4,6,0.667,2,2,1,0,7,7,4,1,0,2,26,21.2,15
25113,Khris Middleton,0,2017-12-02,MIL,SAC,0,1,2065,0.6,15,9,3,5,0.6,4,5,0.8,1,1,2,1,1,0,4,25,15.2,12
25114,Khris Middleton,0,2017-12-04,MIL,BOS,1,1,2462,0.545,11,6,1,3,0.333,6,6,1,0,8,8,5,2,1,1,19,20.5,-5
25115,Khris Middleton,0,2017-12-06,MIL,DET,0,1,2198,0.7,10,7,2,4,0.5,5,5,1,2,3,5,6,0,0,1,21,21.9,-7
25116,Khris Middleton,0,2017-12-08,MIL,DAL,0,1,2282,0.556,18,10,5,8,0.625,6,6,1,0,1,1,3,0,0,1,31,22.6,4
25117,Khris Middleton,0,2017-12-09,MIL,UTA,0,1,2275,0.615,13,8,2,3,0.667,2,2,1,0,5,5,5,0,0,1,20,16.1,23
25118,Khris Middleton,0,2017-12-13,MIL,NOP,1,1,2197,0.263,19,5,2,9,0.222,3,3,1,1,4,5,10,0,0,1,15,10.8,1
25119,Khris Middleton,0,2017-12-15,MIL,CHI,0,1,2522,0.474,19,9,2,9,0.222,9,9,1,0,6,6,6,4,0,2,29,26.5,-8
25120,Khris Middleton,0,2017-12-16,MIL,HOU,1,1,2043,0.471,17,8,3,9,0.333,4,4,1,1,5,6,2,2,0,2,23,15.9,-10
25121,Khris Middleton,0,2017-12-19,MIL,CLE,0,1,2394,0.467,15,7,1,5,0.2,3,4,0.75,0,2,2,10,1,0,5,18,11.9,2
25122,Khris Middleton,0,2017-12-22,MIL,CHO,0,1,2287,0.545,22,12,3,8,0.375,1,1,1,0,3,3,1,1,1,0,28,19.9,7
25123,Khris Middleton,0,2017-12-23,MIL,CHO,1,1,2428,0.458,24,11,4,10,0.4,5,5,1,0,5,5,4,1,1,3,31,20.4,-10
