,name,did_not_play,date,team,opponent,home_away,game_start,seconds_played,field_goal_pct,field_goal_attempt,field_goal_made,threePT_made,threePT_attempt,threePT_pct,free_throws_made,free_throws_attempt,free_throws_pct,orb,drb,trb,assists,steals,blocks,turnovers,points,game_score,plus_minus
16276,Jeremy Lin,0,2018-10-21,ATL,CLE,1,0,582,0,4,0,0,1,0,0,0,,0,1,1,0,0,0,1,0,-3.9,6
16277,Jeremy Lin,0,2018-10-24,ATL,DAL,0,0,590,0.333,3,1,1,2,0.5,0,0,,0,0,0,2,0,0,2,3,0.7,-2
16278,Jeremy Lin,0,2018-10-27,ATL,CHI,0,0,1138,0,5,0,0,2,0,3,4,0.75,0,4,4,3,0,0,2,3,0.4,9
16279,Jeremy Lin,0,2018-10-29,ATL,PHI,1,0,559,0.5,4,2,0,1,0,2,2,1,0,2,2,0,0,0,1,6,3.6,-6
16280,Jeremy Lin,0,2018-10-30,ATL,CLE,1,0,1410,0.364,11,4,2,6,0.333,2,2,1,0,1,1,8,1,0,2,12,9.6,0
16281,Jeremy Lin,0,2018-11-01,ATL,SAC,0,0,1391,0.615,13,8,2,7,0.286,5,7,0.714,0,1,1,1,1,1,4,23,13.4,-28
16282,Jeremy Lin,0,2018-11-03,ATL,MIA,0,0,971,0.333,3,1,0,0,,4,4,1,0,0,0,4,1,0,0,6,7.7,-1
16283,Jeremy Lin,0,2018-11-06,ATL,CHO,1,0,1091,0.778,9,7,1,1,1,4,4,1,0,1,1,2,2,0,3,19,15,4
16284,Jeremy Lin,0,2018-11-07,ATL,NYK,0,0,1315,0.333,3,1,1,1,1,6,7,0.857,0,1,1,5,1,0,4,9,6.9,-3
16285,Jeremy Lin,0,2018-11-09,ATL,DET,0,0,1296,0.556,9,5,2,4,0.5,7,7,1,0,3,3,4,3,0,0,19,20.6,4
16286,Jeremy Lin,0,2018-11-11,ATL,LAL,1,0,896,0.286,7,2,0,0,,2,2,1,1,0,1,2,0,0,2,6,1.6,-17
16287,Jeremy Lin,0,2018-11-13,ATL,GSW,1,0,1230,0.444,9,4,2,5,0.4,0,0,,1,2,3,4,1,0,2,10,7.6,4
16288,Jeremy Lin,0,2018-11-15,ATL,DEN,1,0,1514,0.4,10,4,3,7,0.429,5,7,0.714,2,3,5,5,0,0,4,16,9.6,-27
16289,Jeremy Lin,0,2018-11-17,ATL,IND,1,0,1457,0.636,11,7,2,3,0.667,0,0,,0,4,4,4,3,0,4,16,12.1,6
16290,Jeremy Lin,0,2018-11-19,ATL,LAC,0,0,762,0.5,6,3,1,3,0.333,0,0,,0,0,0,1,0,0,0,7,3.5,-4
16291,Jeremy Lin,0,2018-11-21,ATL,TOR,0,0,1543,0.846,13,11,4,5,0.8,0,0,,0,1,1,2,1,0,1,26,21.4,0
16292,Jeremy Lin,0,2018-11-23,ATL,BOS,0,0,1807,0.6,10,6,2,4,0.5,5,7,0.714,0,5,5,10,3,0,1,19,22.9,15
16293,Jeremy Lin,0,2018-11-25,ATL,CHO,0,0,1280,0.556,9,5,2,5,0.4,0,0,,0,3,3,4,0,1,5,12,7.1,2
16294,Jeremy Lin,0,2018-11-27,ATL,MIA,1,0,1116,0.25,4,1,1,3,0.333,4,5,0.8,0,5,5,2,0,0,3,7,3.7,3
16295,Jeremy Lin,1,2018-11-28,ATL,CHO,1,,,,,,,,,,,,,,,,,,,,,
16296,Jeremy Lin,1,2018-11-30,ATL,OKC,1,,,,,,,,,,,,,,,,,,,,,
16297,Jeremy Lin,0,2018-12-03,ATL,GSW,0,0,1453,0.556,9,5,0,1,0,4,5,0.8,1,4,5,5,2,0,2,14,13.5,-17
16298,Jeremy Lin,0,2018-12-05,ATL,WAS,0,0,238,1,1,1,0,0,,0,0,,0,1,1,1,0,0,0,2,2.7,-1
16299,Jeremy Lin,1,2018-12-08,ATL,DEN,0,,,,,,,,,,,,,,,,,,,,,
16300,Jeremy Lin,1,2018-12-12,ATL,DAL,1,,,,,,,,,,,,,,,,,,,,,
16301,Jeremy Lin,0,2018-12-14,ATL,BOS,1,0,1028,0.333,6,2,2,4,0.5,2,3,0.667,1,1,2,4,1,0,2,8,6.6,8
16302,Jeremy Lin,0,2018-12-16,ATL,BRK,1,0,800,0.4,5,2,0,3,0,2,4,0.5,0,0,0,1,0,0,1,6,1.8,-16
16303,Jeremy Lin,0,2018-12-18,ATL,WAS,0,0,1414,0.5,12,6,0,3,0,4,4,1,0,3,3,4,0,0,2,16,10.1,1
16304,Jeremy Lin,0,2018-12-21,ATL,NYK,1,0,1242,0.625,8,5,0,2,0,1,2,0.5,1,4,5,4,0,0,3,11,7.9,-8
16305,Jeremy Lin,0,2018-12-23,ATL,DET,1,0,1022,0.286,7,2,0,1,0,6,6,1,0,3,3,4,0,0,1,10,8.6,0
16306,Jeremy Lin,0,2018-12-26,ATL,IND,0,0,1209,0.667,6,4,2,3,0.667,2,2,1,0,0,0,5,1,1,1,12,12.8,-13
16307,Jeremy Lin,0,2018-12-28,ATL,MIN,1,0,1335,0.25,8,2,2,2,1,1,2,0.5,1,2,3,4,2,0,1,7,5.7,4
16308,Jeremy Lin,0,2018-12-29,ATL,CLE,0,0,968,0.667,3,2,1,2,0.5,2,4,0.5,1,5,6,3,0,1,1,7,8.9,6
16309,Jeremy Lin,0,2018-12-31,ATL,IND,1,0,1204,0.143,7,1,0,1,0,5,5,1,1,2,3,2,0,1,1,7,2.9,-13
16310,Jeremy Lin,0,2019-01-02,ATL,WAS,1,0,1198,0.286,7,2,1,4,0.25,3,4,0.75,0,2,2,5,3,0,2,8,8.6,5
16311,Jeremy Lin,0,2019-01-04,ATL,MIL,1,0,1240,0.429,7,3,0,2,0,6,6,1,0,1,1,6,0,0,1,12,10.6,-7
16312,Jeremy Lin,0,2019-01-06,ATL,MIA,0,0,993,0.778,9,7,1,1,1,0,0,,0,1,1,5,1,0,1,15,15.3,12
16313,Jeremy Lin,0,2019-01-08,ATL,TOR,1,1,2070,0.8,10,8,0,1,0,4,6,0.667,0,4,4,9,0,0,4,20,18.5,-5
16314,Jeremy Lin,0,2019-01-09,ATL,BRK,1,0,1691,0.278,18,5,0,5,0,6,6,1,1,4,5,3,3,0,4,16,7.6,2
16315,Jeremy Lin,0,2019-01-11,ATL,PHI,1,0,1240,0.5,4,2,0,0,,5,5,1,0,0,0,3,0,0,3,9,5.3,-11
16316,Jeremy Lin,0,2019-01-13,ATL,MIL,0,0,1582,0.2,10,2,0,4,0,3,4,0.75,1,1,2,5,1,0,3,7,2.1,-20
16317,Jeremy Lin,1,2019-01-15,ATL,OKC,0,,,,,,,,,,,,,,,,,,,,,
16318,Jeremy Lin,0,2019-01-19,ATL,BOS,0,0,1254,0.286,7,2,0,3,0,2,2,1,2,1,3,6,1,1,2,6,7.5,8
16319,Jeremy Lin,0,2019-01-21,ATL,ORL,0,0,1780,0.556,9,5,1,3,0.333,4,5,0.8,0,1,1,2,0,0,2,15,8.4,-21
16320,Jeremy Lin,0,2019-01-23,ATL,CHI,1,0,1302,0.6,10,6,2,4,0.5,1,3,0.333,0,2,2,4,0,0,3,15,8.8,13
16321,Jeremy Lin,0,2019-01-26,ATL,POR,1,0,1235,0.308,13,4,0,2,0,2,2,1,0,2,2,6,0,0,0,10,6.5,-12
16322,Jeremy Lin,0,2019-01-28,ATL,LAC,1,0,1452,0.375,8,3,1,4,0.25,6,7,0.857,1,1,2,4,0,0,4,13,7.2,11
16323,Jeremy Lin,0,2019-01-30,ATL,SAC,1,0,1150,0.333,6,2,1,2,0.5,6,6,1,0,2,2,5,0,0,1,11,10.7,-17
16324,Jeremy Lin,0,2019-02-01,ATL,UTA,1,0,649,0.333,3,1,0,1,0,3,3,1,0,1,1,0,1,0,0,5,4.6,-3
16325,Jeremy Lin,0,2019-02-02,ATL,PHO,1,0,820,0.6,5,3,1,1,1,1,1,1,0,2,2,1,0,0,4,8,3,9
16326,Jeremy Lin,0,2019-02-04,ATL,WAS,1,0,1267,0.444,9,4,0,4,0,3,3,1,1,3,4,4,1,0,2,11,8.5,5
16327,Jeremy Lin,0,2019-02-07,ATL,TOR,0,0,1025,0.286,7,2,0,1,0,0,0,,0,1,1,2,1,0,1,4,0.4,5
16328,Jeremy Lin,0,2019-02-09,ATL,CHO,0,0,1188,0.556,9,5,1,3,0.333,2,2,1,0,2,2,4,2,0,1,13,12.3,1
16329,Jeremy Lin,0,2019-02-10,ATL,ORL,0,0,1315,0.444,9,4,2,3,0.667,2,2,1,0,3,3,4,0,1,1,12,9.5,9
16330,Jeremy Lin,0,2019-02-13,TOR,WAS,0,0,1506,0.429,7,3,0,3,0,2,2,1,0,5,5,5,1,1,3,8,7.6,10
16331,Jeremy Lin,0,2019-02-22,TOR,SAS,0,0,1167,0.364,11,4,0,3,0,3,3,1,0,3,3,2,1,0,0,11,8.2,-1
16332,Jeremy Lin,0,2019-02-24,TOR,ORL,0,0,1106,0.25,8,2,0,2,0,2,4,0.5,0,1,1,5,0,0,1,6,2,-14
16333,Jeremy Lin,0,2019-02-26,TOR,BOS,0,0,1496,0.333,9,3,0,2,0,2,2,1,2,4,6,3,0,0,1,8,5.4,4
16334,Jeremy Lin,0,2019-03-01,TOR,POR,0,0,990,0.5,8,4,0,1,0,0,0,,0,0,0,1,0,0,1,8,3.3,-10
16335,Jeremy Lin,0,2019-03-03,TOR,DET,1,1,1490,0,8,0,0,5,0,1,2,0.5,1,0,1,2,1,0,1,1,-3.3,-13
16336,Jeremy Lin,0,2019-03-05,TOR,HOU,0,0,660,0.2,5,1,0,1,0,0,0,,1,1,2,2,0,0,3,2,-2.1,-22
16337,Jeremy Lin,0,2019-03-08,TOR,NOP,1,0,1327,0.667,9,6,2,3,0.667,0,0,,0,1,1,3,0,0,4,14,6.5,8
16338,Jeremy Lin,0,2019-03-10,TOR,MIA,1,0,1390,0.429,7,3,1,3,0.333,4,4,1,0,3,3,1,2,2,1,11,9.3,3
16339,Jeremy Lin,0,2019-03-11,TOR,CLE,1,0,1251,0.333,9,3,1,5,0.2,1,2,0.5,0,1,1,2,0,0,1,8,2,-15
16340,Jeremy Lin,0,2019-03-14,TOR,LAL,0,1,1249,0.444,9,4,1,5,0.2,0,0,,0,7,7,1,0,1,1,9,5.6,4
16341,Jeremy Lin,0,2019-03-17,TOR,DET,1,1,999,0.25,4,1,1,2,0.5,0,0,,0,2,2,3,0,0,0,3,2.5,1
16342,Jeremy Lin,0,2019-03-18,TOR,NYK,0,0,1607,0.636,11,7,1,3,0.333,5,7,0.714,0,3,3,2,0,0,2,20,13.4,3
16343,Jeremy Lin,0,2019-03-20,TOR,OKC,1,0,909,0.4,5,2,0,2,0,2,2,1,0,1,1,0,1,0,1,6,3.2,6
16344,Jeremy Lin,0,2019-03-22,TOR,OKC,0,0,849,0.5,4,2,1,2,0.5,0,0,,1,2,3,1,0,0,0,5,4.2,-12
16345,Shaun Livingston,0,2018-10-16,GSW,OKC,0,0,874,0.6,5,3,0,0,,0,0,,2,1,3,1,1,0,1,6,5.3,-3
16346,Shaun Livingston,0,2018-10-19,GSW,UTA,1,0,1097,0.75,4,3,0,0,,2,2,1,1,2,3,2,1,0,1,8,9.1,15
16347,Shaun Livingston,1,2018-10-21,GSW,DEN,1,,,,,,,,,,,,,,,,,,,,,
16348,Shaun Livingston,1,2018-10-22,GSW,PHO,0,,,,,,,,,,,,,,,,,,,,,
16349,Shaun Livingston,0,2018-10-24,GSW,WAS,0,0,909,0.5,6,3,0,0,,2,2,1,4,3,7,0,0,0,1,8,6.1,4
16350,Shaun Livingston,0,2018-10-26,GSW,NYK,1,0,534,0,1,0,0,0,,0,0,,0,1,1,1,1,0,0,0,1.3,3
16351,Shaun Livingston,1,2018-10-28,GSW,BRK,1,,,,,,,,,,,,,,,,,,,,,
16352,Shaun Livingston,1,2018-10-29,GSW,CHI,1,,,,,,,,,,,,,,,,,,,,,
16353,Shaun Livingston,1,2018-10-31,GSW,NOP,0,,,,,,,,,,,,,,,,,,,,,
16354,Shaun Livingston,1,2018-11-02,GSW,MIN,0,,,,,,,,,,,,,,,,,,,,,
16355,Shaun Livingston,1,2018-11-05,GSW,MEM,0,,,,,,,,,,,,,,,,,,,,,
16356,Shaun Livingston,1,2018-11-08,GSW,MIL,0,,,,,,,,,,,,,,,,,,,,,
16357,Shaun Livingston,1,2018-11-10,GSW,BRK,0,,,,,,,,,,,,,,,,,,,,,
16358,Shaun Livingston,0,2018-11-12,GSW,LAC,1,0,1110,0.75,4,3,0,0,,2,3,0.667,2,0,2,0,0,0,2,8,4.6,-9
16359,Shaun Livingston,0,2018-11-13,GSW,ATL,0,0,951,0.167,6,1,0,0,,0,0,,0,1,1,2,0,0,0,2,-0.5,4
16360,Shaun Livingston,0,2018-11-15,GSW,HOU,1,0,976,0.25,4,1,0,0,,0,0,,0,2,2,3,1,0,0,2,2.5,-24
16361,Shaun Livingston,0,2018-11-17,GSW,DAL,1,0,1183,0.556,9,5,0,0,,2,2,1,1,3,4,4,0,1,0,12,12.4,8
16362,Shaun Livingston,0,2018-11-18,GSW,SAS,1,0,1027,0.5,2,1,0,0,,0,0,,0,1,1,2,1,1,1,2,3.4,9
16363,Shaun Livingston,0,2018-11-21,GSW,OKC,0,0,1043,0.25,4,1,0,0,,0,0,,0,0,0,1,0,1,1,2,-0.8,-6
16364,Shaun Livingston,0,2018-11-23,GSW,POR,0,0,996,0.571,7,4,0,0,,3,4,0.75,2,0,2,3,2,2,0,11,13.4,2
16365,Shaun Livingston,0,2018-11-24,GSW,SAC,0,0,967,0.4,5,2,0,0,,0,0,,0,0,0,3,0,1,0,4,4.1,-11
16366,Shaun Livingston,0,2018-11-26,GSW,ORL,0,0,1204,0,2,0,0,1,0,3,4,0.75,2,1,3,2,1,0,0,3,4.5,10
16367,Shaun Livingston,0,2018-11-29,GSW,TOR,1,0,999,0.2,5,1,0,0,,2,3,0.667,0,2,2,7,1,1,0,4,7.7,10
16368,Shaun Livingston,0,2018-12-01,GSW,DET,1,0,865,0,2,0,0,0,,1,2,0.5,1,1,2,2,0,0,1,1,0.6,-13
16369,Shaun Livingston,0,2018-12-03,GSW,ATL,1,0,1104,0,1,0,0,0,,2,2,1,1,0,1,5,1,1,2,2,5.2,1
16370,Shaun Livingston,0,2018-12-05,GSW,CLE,1,0,975,0.75,4,3,0,0,,0,0,,0,2,2,1,2,0,1,6,5.9,14
16371,Shaun Livingston,0,2018-12-07,GSW,MIL,1,0,1135,0.75,4,3,0,0,,0,0,,0,0,0,3,0,2,1,6,6.1,10
16372,Shaun Livingston,0,2018-12-10,GSW,MIN,0,0,983,0.333,3,1,0,0,,0,0,,1,4,5,1,0,0,2,2,-0.3,3
16373,Shaun Livingston,0,2018-12-12,GSW,TOR,0,0,906,0,1,0,0,0,,1,2,0.5,1,0,1,0,0,0,0,1,-0.2,-13
16374,Shaun Livingston,1,2018-12-14,GSW,SAC,1,,,,,,,,,,,,,,,,,,,,,
16375,Shaun Livingston,0,2018-12-17,GSW,MEM,0,0,891,0.333,3,1,0,0,,0,0,,0,1,1,2,0,0,1,2,1,2
16376,Shaun Livingston,0,2018-12-19,GSW,UTA,1,0,968,0.333,6,2,0,0,,0,0,,0,4,4,5,0,3,1,4,5.6,-3
16377,Shaun Livingston,0,2018-12-22,GSW,DAL,0,0,1013,0.4,5,2,0,0,,0,0,,1,1,2,2,0,1,0,4,3.2,18
16378,Shaun Livingston,0,2018-12-23,GSW,LAC,0,0,1016,0.167,6,1,0,1,0,1,2,0.5,2,3,5,4,1,0,0,3,4.9,-10
16379,Shaun Livingston,0,2018-12-25,GSW,LAL,0,0,919,0.5,6,3,0,0,,1,2,0.5,2,1,3,0,0,0,2,7,2.5,-22
16380,Shaun Livingston,0,2018-12-27,GSW,POR,0,0,929,0.667,3,2,0,0,,0,0,,0,0,0,0,1,1,1,4,3.4,-7
16381,Shaun Livingston,0,2018-12-29,GSW,POR,1,0,868,0.5,2,1,0,0,,0,0,,0,3,3,3,2,0,1,2,5,10
16382,Shaun Livingston,0,2018-12-31,GSW,PHO,1,0,1008,0.833,6,5,0,0,,0,0,,0,2,2,3,1,1,0,10,12.2,7
16383,Shaun Livingston,0,2019-01-03,GSW,HOU,0,0,976,0.5,4,2,0,0,,2,2,1,0,2,2,2,1,0,0,6,6.6,-8
16384,Shaun Livingston,0,2019-01-05,GSW,SAC,1,0,227,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-8
16385,Shaun Livingston,1,2019-01-08,GSW,NYK,0,,,,,,,,,,,,,,,,,,,,,
16386,Shaun Livingston,0,2019-01-11,GSW,CHI,0,0,556,1,1,1,0,0,,1,1,1,0,1,1,1,0,0,1,3,1.9,-3
16387,Shaun Livingston,0,2019-01-13,GSW,DAL,1,0,851,0.5,2,1,0,0,,0,0,,0,0,0,1,1,0,0,2,1.9,-3
16388,Shaun Livingston,0,2019-01-15,GSW,DEN,1,0,579,0.8,5,4,0,0,,0,0,,0,0,0,2,0,0,0,8,7.1,6
16389,Shaun Livingston,0,2019-01-16,GSW,NOP,0,0,989,0.571,7,4,0,0,,5,5,1,0,0,0,0,0,0,0,13,9.7,1
16390,Shaun Livingston,0,2019-01-18,GSW,LAC,1,0,918,0,2,0,0,0,,2,2,1,1,1,2,1,0,0,0,2,2.3,14
16391,Shaun Livingston,0,2019-01-21,GSW,LAL,1,0,800,0.667,3,2,0,0,,0,0,,0,2,2,2,0,0,0,4,3.9,-1
16392,Shaun Livingston,0,2019-01-24,GSW,WAS,1,0,943,0.667,3,2,0,0,,3,3,1,0,4,4,5,0,0,2,7,6.8,-8
16393,Shaun Livingston,0,2019-01-26,GSW,BOS,1,0,890,0.667,6,4,0,0,,0,0,,3,1,4,1,1,0,0,8,8.7,2
16394,Shaun Livingston,0,2019-01-28,GSW,IND,1,0,838,0.667,3,2,0,0,,0,0,,0,2,2,4,1,2,0,4,8.5,5
16395,Shaun Livingston,0,2019-01-31,GSW,PHI,0,0,913,0.5,2,1,0,0,,0,0,,1,0,1,0,0,1,1,2,0.6,-14
16396,Shaun Livingston,0,2019-02-02,GSW,LAL,0,0,895,0.333,3,1,0,0,,0,0,,0,0,0,0,0,0,1,2,-0.7,4
16397,Shaun Livingston,0,2019-02-06,GSW,SAS,0,0,751,0.667,3,2,0,0,,0,0,,0,2,2,0,1,1,0,4,5,3
16398,Shaun Livingston,0,2019-02-08,GSW,PHO,1,0,958,1,2,2,0,0,,0,0,,1,2,3,1,0,2,0,4,6.4,14
16399,Shaun Livingston,0,2019-02-10,GSW,MIA,0,0,947,0,2,0,0,0,,0,0,,1,2,3,2,2,0,1,0,1.9,15
16400,Shaun Livingston,0,2019-02-12,GSW,UTA,0,0,889,1,1,1,0,0,,0,0,,1,0,1,1,0,1,0,2,2.6,5
16401,Shaun Livingston,1,2019-02-13,GSW,POR,1,,,,,,,,,,,,,,,,,,,,,
16402,Shaun Livingston,1,2019-02-21,GSW,SAC,0,,,,,,,,,,,,,,,,,,,,,
16403,Shaun Livingston,0,2019-02-23,GSW,HOU,0,0,914,0.333,3,1,0,0,,0,0,,2,0,2,1,0,0,1,2,1.4,-5
16404,Shaun Livingston,0,2019-02-25,GSW,CHO,1,0,848,0.6,5,3,0,0,,0,0,,2,0,2,4,1,0,0,6,8.9,13
16405,Shaun Livingston,0,2019-02-27,GSW,MIA,1,0,939,0,2,0,0,0,,2,2,1,0,0,0,2,1,0,0,2,3,-11
16406,Shaun Livingston,0,2019-02-28,GSW,ORL,1,0,878,,0,0,0,0,,0,0,,0,0,0,0,0,0,2,0,-2,3
16407,Shaun Livingston,0,2019-03-02,GSW,PHI,1,0,966,0.5,2,1,0,0,,1,1,1,0,2,2,0,1,1,2,3,1.5,-8
16408,Shaun Livingston,1,2019-03-05,GSW,BOS,0,,,,,,,,,,,,,,,,,,,,,
16409,Shaun Livingston,0,2019-03-08,GSW,DEN,0,0,766,1,1,1,0,0,,0,0,,0,0,0,3,0,0,0,2,3.4,-6
16410,Shaun Livingston,0,2019-03-10,GSW,PHO,0,0,888,0.333,3,1,0,0,,0,0,,1,1,2,3,0,0,2,2,0.6,-15
16411,Shaun Livingston,0,2019-03-13,GSW,HOU,1,0,1096,0.25,4,1,0,0,,0,0,,0,1,1,3,1,0,2,2,0.6,16
16412,Shaun Livingston,0,2019-03-16,GSW,OKC,1,0,968,0.75,4,3,0,0,,0,0,,0,0,0,1,0,0,1,6,3.7,2
16413,Shaun Livingston,0,2019-03-18,GSW,SAS,1,0,1060,0.5,2,1,0,0,,2,2,1,2,0,2,0,0,0,0,4,4,4
16414,Shaun Livingston,1,2019-03-19,GSW,MIN,1,,,,,,,,,,,,,,,,,,,,,
16415,Shaun Livingston,0,2019-03-21,GSW,IND,0,0,896,1,2,2,0,0,,0,1,0,0,2,2,2,1,0,0,4,5.2,8
16416,Shaun Livingston,1,2019-03-23,GSW,DAL,0,,,,,,,,,,,,,,,,,,,,,
16417,Kevon Looney,0,2018-10-16,GSW,OKC,0,0,1084,0.455,11,5,0,0,,0,0,,8,2,10,2,1,2,1,10,11.7,23
16418,Kevon Looney,0,2018-10-19,GSW,UTA,1,0,1116,0.667,3,2,0,0,,0,0,,0,2,2,1,1,0,0,4,4.6,-4
16419,Kevon Looney,0,2018-10-21,GSW,DEN,1,0,1144,1,4,4,0,0,,2,2,1,3,3,6,1,0,2,2,10,10.7,-8
16420,Kevon Looney,0,2018-10-22,GSW,PHO,0,0,965,1,2,2,0,0,,1,1,1,1,1,2,2,0,0,1,5,4.6,9
16421,Kevon Looney,0,2018-10-24,GSW,WAS,0,0,811,0,1,0,0,0,,2,2,1,1,4,5,3,0,1,0,2,4.8,14
16422,Kevon Looney,0,2018-10-26,GSW,NYK,1,0,888,1,3,3,0,0,,3,3,1,1,1,2,2,0,0,1,9,9.1,12
16423,Kevon Looney,0,2018-10-28,GSW,BRK,1,0,745,0.667,3,2,0,0,,0,0,,2,1,3,0,0,0,2,4,2,11
16424,Kevon Looney,0,2018-10-29,GSW,CHI,1,0,1037,0.6,5,3,0,0,,1,2,0.5,0,5,5,0,0,0,0,7,5.8,-6
16425,Kevon Looney,0,2018-10-31,GSW,NOP,0,0,1281,0.667,3,2,0,0,,0,2,0,4,2,6,3,1,0,0,4,7.6,16
16426,Kevon Looney,0,2018-11-02,GSW,MIN,0,0,928,0,1,0,0,0,,1,2,0.5,2,4,6,0,0,2,0,1,3.9,-3
16427,Kevon Looney,0,2018-11-05,GSW,MEM,0,0,1183,0.8,5,4,0,0,,1,2,0.5,3,6,9,1,0,0,1,9,8.7,26
16428,Kevon Looney,0,2018-11-08,GSW,MIL,0,0,1279,0.667,3,2,0,0,,4,4,1,0,5,5,2,0,1,1,8,8.1,-14
16429,Kevon Looney,0,2018-11-10,GSW,BRK,0,0,807,0.5,2,1,0,0,,0,0,,0,3,3,0,0,2,1,2,0.3,10
16430,Kevon Looney,0,2018-11-12,GSW,LAC,1,0,1570,0.571,7,4,0,0,,1,2,0.5,2,2,4,2,0,2,0,9,8.5,5
16431,Kevon Looney,0,2018-11-13,GSW,ATL,0,0,1152,0.5,2,1,0,0,,2,3,0.667,2,1,3,3,1,2,1,4,6.6,-2
16432,Kevon Looney,0,2018-11-15,GSW,HOU,1,0,1093,0.714,7,5,0,1,0,2,3,0.667,5,0,5,1,0,1,2,12,11.6,-11
16433,Kevon Looney,0,2018-11-17,GSW,DAL,1,1,1611,0,2,0,0,0,,0,0,,5,2,7,1,0,0,1,0,0.8,-15
16434,Kevon Looney,0,2018-11-18,GSW,SAS,1,1,1160,0.333,6,2,0,0,,2,2,1,4,3,7,2,0,0,1,6,5.5,-9
16435,Kevon Looney,0,2018-11-21,GSW,OKC,0,0,1308,0.333,3,1,0,1,0,2,5,0.4,3,6,9,3,1,2,0,4,8.3,-7
16436,Kevon Looney,0,2018-11-23,GSW,POR,0,0,1261,0.75,4,3,0,0,,0,0,,0,3,3,4,0,1,1,6,5.4,7
16437,Kevon Looney,0,2018-11-24,GSW,SAC,0,0,799,1,3,3,0,0,,1,2,0.5,2,2,4,3,1,0,1,7,8.2,0
16438,Kevon Looney,0,2018-11-26,GSW,ORL,0,0,1218,1,2,2,0,0,,2,2,1,3,3,6,0,1,0,2,6,7,17
16439,Kevon Looney,0,2018-11-29,GSW,TOR,1,0,1578,0.429,7,3,0,1,0,1,2,0.5,6,4,10,2,0,0,0,7,8.5,18
16440,Kevon Looney,0,2018-12-01,GSW,DET,1,0,1269,0.333,3,1,0,0,,0,0,,2,3,5,2,0,1,1,2,1.7,-12
16441,Kevon Looney,0,2018-12-03,GSW,ATL,1,1,1729,0.875,8,7,0,0,,0,2,0,1,3,4,5,2,2,1,14,17.5,21
16442,Kevon Looney,0,2018-12-05,GSW,CLE,1,1,1500,0.667,6,4,0,0,,0,0,,3,3,6,3,0,1,0,8,10,9
16443,Kevon Looney,0,2018-12-07,GSW,MIL,1,1,1664,0.667,6,4,0,0,,0,1,0,3,4,7,4,0,0,1,8,8.5,3
16444,Kevon Looney,0,2018-12-10,GSW,MIN,0,1,1362,0.25,4,1,0,1,0,0,0,,4,1,5,2,0,1,0,2,2.4,5
16445,Kevon Looney,0,2018-12-12,GSW,TOR,0,1,1222,0.333,6,2,0,0,,0,0,,1,3,4,2,1,2,1,4,4.6,-10
16446,Kevon Looney,0,2018-12-14,GSW,SAC,1,1,1688,1,5,5,0,0,,0,2,0,5,3,8,3,0,0,0,10,12.2,19
16447,Kevon Looney,0,2018-12-17,GSW,MEM,0,1,1068,0.75,4,3,0,0,,1,1,1,1,2,3,1,0,0,0,7,6.2,3
16448,Kevon Looney,0,2018-12-19,GSW,UTA,1,1,972,0.667,3,2,0,1,0,0,0,,3,0,3,1,0,1,1,4,4.4,6
16449,Kevon Looney,0,2018-12-22,GSW,DAL,0,1,1445,0.6,5,3,0,0,,0,0,,3,6,9,1,1,0,0,6,8.5,3
16450,Kevon Looney,0,2018-12-23,GSW,LAC,0,0,1309,0.833,6,5,0,0,,0,0,,3,4,7,0,1,0,1,10,10.3,3
16451,Kevon Looney,0,2018-12-25,GSW,LAL,0,1,1639,0.556,9,5,0,1,0,0,0,,2,3,5,2,0,1,1,10,8.7,-6
16452,Kevon Looney,0,2018-12-27,GSW,POR,0,1,1654,0.667,6,4,0,0,,0,2,0,3,7,10,2,0,0,0,8,8.6,-9
16453,Kevon Looney,0,2018-12-29,GSW,POR,1,1,1513,0.833,6,5,1,1,1,1,2,0.5,1,4,5,0,1,0,1,12,9.7,-3
16454,Kevon Looney,0,2018-12-31,GSW,PHO,1,1,785,0.667,3,2,0,0,,1,1,1,0,4,4,1,1,0,0,5,5,3
16455,Kevon Looney,0,2019-01-03,GSW,HOU,0,1,1297,0.556,9,5,0,0,,2,2,1,5,2,7,2,1,1,1,12,12.3,0
16456,Kevon Looney,0,2019-01-05,GSW,SAC,1,1,1410,1,2,2,0,0,,1,1,1,4,3,7,3,0,2,0,5,10.4,-10
16457,Kevon Looney,0,2019-01-08,GSW,NYK,0,1,1576,0.8,5,4,0,0,,0,0,,3,4,7,1,2,1,0,8,12.4,29
16458,Kevon Looney,0,2019-01-11,GSW,CHI,0,1,1363,0.667,6,4,0,0,,0,1,0,3,4,7,5,1,2,0,8,12.6,35
16459,Kevon Looney,0,2019-01-13,GSW,DAL,1,1,1015,0.333,3,1,0,1,0,0,0,,1,4,5,1,2,0,1,2,2.3,-9
16460,Kevon Looney,0,2019-01-15,GSW,DEN,1,1,1413,0.5,6,3,0,0,,3,4,0.75,6,6,12,4,0,1,1,9,13.3,7
16461,Kevon Looney,0,2019-01-16,GSW,NOP,0,1,1791,0.5,6,3,0,0,,1,4,0.25,6,6,12,3,2,2,1,7,11.7,4
